TitleID,Title,Author,Holding Institution,Year,StartYear,EndYear,Full Publication Details,Place of Publication,Latitude,Longitude,Language,Includes subject,TitleURL
43388,"Histoire naturelle et morale des Indes, tant Orientales, qu'Occidentales. : où il est traicté des choses remarquables du ciel, des elemens ... qui sont propres de ce pays, : ensemble des murs, ceremonies ... des mesmes Indiens.","Acosta, José de, 1540-1600",John Carter Brown Library (archive.org),,1617,,"A Paris, :Chez Adrian Tiffaine, ruë Sainct Iacques, au gril, prés sainct Benoist.,M.DC.XVII [1617]","Paris, France",48.856895,2.3508487,FRM,Indians of Mexico,https://www.biodiversitylibrary.org/bibliography/43388
46248,"Naturalist on the River Amazons : a record of adventures, habits of animals, sketches of Brazilian and Indian life, and aspects of nature under the equator, during eleven years of travel","Bates, Henry Walter, 1825-1892",Boston College Libraries (archive.org),,1875,,"London :J. Murray,1875.","London, England",51.5001524,-0.1262362,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/46248
46401,"Histoire generale des isles de S. Christophe, de la Guadeloupe, de la Martinique, et autres dans l'Amerique où l'on verra l'establissement des colonies françoises, dans ces isles; leurs guerres ciuiles & etrangeres, & tout ce qui se passe dans les voyages","Du Tertre, Jean Baptiste, 1610-1687",Canadiana.org (archive.org),,1654,,"A Paris :Chez Jacques Langlois ... et Emmanuel Langlois ...,1654.","Paris, France",48.856895,2.3508487,FRE,Indians of the West Indies,https://www.biodiversitylibrary.org/bibliography/46401
47078,Wanderings in South America &c,"Waterton, Charles, 1782-1865",Canadiana.org (archive.org),,1891,,"London;T. Nelson,1891.","London, England",51.5001524,-0.1262362,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/47078
48501,"Crania americana, or, A comparative view of the skulls of various aboriginal nations of North and South America to which is prefixed an essay on the varieties of the human species","Morton, Samuel George, 1799-1851",Canadiana.org (archive.org),,1839,,Philadelphia :J. Dobson;1839.,"Philadelphia, Pennsylvania",39.95,-75.166667,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/48501
48544,"Historia naturalis Brasiliae : auspicio et beneficio illustriss. I. Mauriti Com. Nassau illius provinciae et maris summi praefecti adornata : in qua non tantum plantae et animalia, sed et indigenarum morbi, ingenia et mores describuntur et iconibus supra","Elzevir, Louis, 1604-1670",Boston Public Library (archive.org),,1648,,"Lugdun. Batavorum :Apud Franciscum Hackium, et Amstelodami, apud Lud. Elzevirium,1648.","Leiden, Netherlands",52.1610869,4.4901527,LAT,Indians of South America,https://www.biodiversitylibrary.org/bibliography/48544
48609,"Expédition dans les parties centrales de l'Amérique du Sud : de Rio de Janeiro à Lima, et de Lima au Para","Hulot d'Osery, Victor-Eugène, vicomte, 1819-1846",Smithsonian Libraries,1857,1850,1859,"Paris :Chez P. Bertrand,1850-1859.","Paris, France",48.856895,2.3508487,FRE,Indians of South America,https://www.biodiversitylibrary.org/bibliography/48609
48882,Sacred flowers of the Aztecs,"Safford, William Edwin, 1859-1926",Library of Congress,,1912,,"Washington, D.C.,Press of Judd & Detweiler, inc.[1912]","Washington, DC",38.89511,-77.03637,ENG,Aztecs,https://www.biodiversitylibrary.org/bibliography/48882
49067,A new voyage and description of the isthmus of America,"Winship, George Parker, 1871-1952",Library of Congress,1903,1903,,"Cleveland,The Burrows Brothers Company,1903.","Cleveland, Ohio",41.482222,-81.669722,ENG,Indians of Central America,https://www.biodiversitylibrary.org/bibliography/49067
50267,"Essai sur l'histoire naturelle de l'isle de Saint-Domingue, : avec des figures en taille-douce.","Nicolson, pere.",John Carter Brown Library (archive.org),1776,1776,,"A Paris :Chez Gobreau, libraire, Quai des Augustins, à Saint Jean-Baptiste,M.DCC.LXXVI. [1776]","Paris, France",48.856895,2.3508487,FRE,Indians of the West Indies,https://www.biodiversitylibrary.org/bibliography/50267
51373,The natural & moral history of the Indies,"Markham, Clements R. Sir, (Clements Robert), 1830-1916",Harold B. Lee Library (archive.org),1880,1880,,"London,Printed for the Hakluyt Society,1880.","London, England",51.5001524,-0.1262362,ENG,Indians of Mexico,https://www.biodiversitylibrary.org/bibliography/51373
53666,Les voyages de Lionnel Waffer : contenant une description très-exacte de l'Isthme de l'Amerique & de toute la nouvelle Espagne,"Montirat, Monsieur de.","Research Library, The Getty Research Institute (archive.org)",,1706,,"A Paris :Chez Claude Cellier ...,1706.","Paris, France",48.856895,2.3508487,FRE,Indians of Mexico,https://www.biodiversitylibrary.org/bibliography/53666
53787,"Historia general de las cosas de Nueva España, : que en doce libros y dos volumenes escribió","Mier Norriega y Guerra, José Servando Teresa de, 1763-1827",John Carter Brown Library (archive.org),,1829,1830,"México :Imprenta del ciudadano Alejandro Valdés, calle de Santo Domingo y esquina de Tacuba,1829-1830.","Mexico, Mexico",19.432608,-99.133209,SPA,Aztecs,https://www.biodiversitylibrary.org/bibliography/53787
58207,Travels on the Amazon.,"Wallace, Alfred Russel, 1823-1913",Library of Congress,,1889,,"New York,Harper[1889?]","New York, NY",40.7130466,-74.0072301,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/58207
59393,"Iosephi Acosta, Societatis Iesu, De natura Noui Orbis libri duo. ; et De promulgatione euangelii apud barbaros, siue De procuranda Indorum salute, libri sex.","Acosta, José de, 1540-1600",John Carter Brown Library (archive.org),1596,1596,,"Coloniae Agrippinae, :In officina Birckmannica, sumptibus Arnoldi Mylij.,M.D.XCVI. [1596]","Cölln, Germany ",52.51722,13.40278,LAT,Indians of Mexico,https://www.biodiversitylibrary.org/bibliography/59393
60925,Voyage historique de l'Amerique meridionale : fait par ordre du roi d'Espagne,"Jombert, Charles Antoine, 1712-1784","Research Library, The Getty Research Institute (archive.org)",1752,1752,,"A Paris ... :Chez Charles-Antoine Jombert ...,MDCCLII. [1752]","Paris, France",48.856895,2.3508487,FRE,Incas,https://www.biodiversitylibrary.org/bibliography/60925
61174,"Histoire generale, des isles de S. Christophe, de la Guadeloupe, de la Martinique, et autres dans l'Amerique. : Où l'on verra l'establissement des colonies françoises, dans ces isles; leurs guerres ciuiles & estrangeres, & tout ce qui se passe dans les vo","Du Tertre, Jean Baptiste, 1610-1687",John Carter Brown Library (archive.org),,1654,,"A Paris, :Chez Iacques Langlois, imprimeur ordinaire du roy, au mont de Sainte Geneuiefve, vis à vis la fontaine. Et Emmanuel Langlois, dans la grand'salle du palais, à la reyne de paix.,M.DC.LIV. [1654]","Paris, France",48.856895,2.3508487,FRE,Indians of the West Indies,https://www.biodiversitylibrary.org/bibliography/61174
61493,"Expédition dans les parties centrales de l'Amérique du Sud : de Rio de Janeiro à Lima, et de Lima au Para","Champin, Jean Jacques, 1796-1860","Research Library, The Getty Research Institute (archive.org)",,1850,,"Paris :P. Bertrand, libraire-éditeur,1850-","Paris, France",48.856895,2.3508487,FRE,Indians of South America,https://www.biodiversitylibrary.org/bibliography/61493
61789,Researches concerning the institutions & monuments of the ancient inhabitants of America : with descriptions & views of some of the most striking scenes in the Cordilleras!,"Williams, Helen Maria, 1762-1827",Smithsonian Libraries,1814,1814,,"London :Published by Longman, Hurst, Rees, Orme & Brown, J. Murray & H. Colburn,1814.","London, England",51.5001524,-0.1262362,ENG,Indians of Mexico,https://www.biodiversitylibrary.org/bibliography/61789
61959,"Georgi Marcgravi de Liebstad, misnici Germani, Historiæ rerum naturalium Brasiliæ, libri octo ... : Cum appendice de Tapuyis, et Chilensibus.","Laet, Joannes de, 1593-1649",John Carter Brown Library (archive.org),,1648,,"Lugdun. Batavorum, :apud Franciscum Hackium, ;1648","Leiden, Netherlands",52.1610869,4.4901527,LAT,Indians of South America,https://www.biodiversitylibrary.org/bibliography/61959
62527,"The geographical, natural, and civil history of Chili.","Molina, Giovanni Ignazio, 1740-1829",John Carter Brown Library (archive.org),1809,1809,,"[London] :Printed for Longman, Hurst, Rees, and Orme, Paternoster-Row,1809.","London, England",51.5001524,-0.1262362,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/62527
62722,Versuch einer Naturgeschichte von Chili.,"Molina, Giovanni Ignazio, 1740-1829",John Carter Brown Library (archive.org),,1786,,"Leipzig, :bey Friedrich Gotthold Jacobäer.,1786.","Leipzig, Germany",51.3396926,12.3713561,GER,Indians of South America,https://www.biodiversitylibrary.org/bibliography/62722
62990,"Histoire naturelle et moralle des Indes, tant orientalles qu'occidentalles : où il est traittʹe des choses remarquables du ciel, des elemens, metaux, plantes & animaux qui sont propres de ce païs : ensemble des mœurs, ceremonies, loix, gouuernemens & gu","Acosta, José de, 1540-1600","Research Library, The Getty Research Institute (archive.org)",,1606,,"A Paris :Chez Marc Orry ...,M.DCVI [1606]","Paris, France",48.856895,2.3508487,FRM,Indians of South America,https://www.biodiversitylibrary.org/bibliography/62990
68190,Old civilizations of Inca land.,"Mead, Charles W. (Charles Williams), 1845-1928",American Museum of Natural History Library,,1924,,"New York :American Museum of Natural History,1924.","New York, NY",40.7130466,-74.0072301,ENG,Incas,https://www.biodiversitylibrary.org/bibliography/68190
68194,Ancient civilizations of Mexico and Central America.,"Spinden, Herbert Joseph, 1879-1967",American Museum of Natural History Library,1949,1943,,"New York :American Museum of Natural History,1943.","New York, NY",40.7130466,-74.0072301,ENG,Indians of Central America,https://www.biodiversitylibrary.org/bibliography/68194
68255,Ancient civilizations of Mexico and Central America.,"Spinden, Herbert Joseph, 1879-1967",American Museum of Natural History Library,,1917,,"New York,American Museum of Natural History,1917.","New York, NY",40.7130466,-74.0072301,ENG,Indians of Mexico,https://www.biodiversitylibrary.org/bibliography/68255
68256,Ancient civilizations of Mexico and Central America.,"Spinden, Herbert Joseph, 1879-1967",American Museum of Natural History Library,,1922,,"New YorkAmerican Museum of Natural History,1922.","New York, NY",40.7130466,-74.0072301,ENG,Indians of Central America,https://www.biodiversitylibrary.org/bibliography/68256
68283,Andean culture history.,"Bird, Junius Bouton, 1907-1982",American Museum of Natural History Library,,1960,,New York[American Museum of Natural History]1960.,"New York, NY",40.7130466,-74.0072301,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/68283
68327,Old civilizations of Inca land.,"Mead, Charles W. (Charles Williams), 1845-1928",American Museum of Natural History Library,,1932,,"New York,American museum of natural history,1932.","New York, NY",40.7130466,-74.0072301,ENG,Incas,https://www.biodiversitylibrary.org/bibliography/68327
68328,Peru's golden treasures.,American Museum of Natural History.,American Museum of Natural History Library,,1978,,New York :American Museum of Natural History[1978],"New York, NY",40.7130466,-74.0072301,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/68328
68334,Andean culture history.,"Bird, Junius Bouton, 1907-1982",American Museum of Natural History Library,,1949,,"New York,American Museum of Natural History,1949.","New York, NY",40.7130466,-74.0072301,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/68334
68339,Andean culture history.,"Bird, Junius Bouton, 1907-1982",American Museum of Natural History Library,,1964,,"Garden City, N.Y.,Published for the American Museum of Natural History [by] Natural History Press,1964.","Garden City, NY",40.728121,-73.63508,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/68339
68341,Ancient civilizations of Mexico and Central America.,"Spinden, Herbert Joseph, 1879-1967",American Museum of Natural History Library,,1928,,"New York, American Museum of Natural History,1928.","New York, NY",40.7130466,-74.0072301,ENG,Indians of Mexico,https://www.biodiversitylibrary.org/bibliography/68341
69115,Old civilizations of Inca land,"Mead, Charles W. (Charles Williams), 1845-1928",American Museum of Natural History Library,,1942,,"New York,American Museum Press,1942.","New York, NY",40.7130466,-74.0072301,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/69115
69471,"Historia naturalis Brasiliae, : auspicio et beneficio illustriss. I. Mauritii Com. Nassau ... adornata : in qua non tantum plantæ et animalia, sed et indigenarum morbi, ingenia et mores describuntur et iconibus supra quingentas illustrantur.","Piso, Willem, 1611-1678","Research Library, The Getty Research Institute (archive.org)",,1648,,"Lugdun. Batauorum [Leiden] :Apud Franciscum Hackium, ;1648.","Leiden, Netherlands",52.1610869,4.4901527,LAT,Indians of South America,https://www.biodiversitylibrary.org/bibliography/69471
77413,"America, oder wie mans zu teutsch nennet die Neuwe Welt, oder West Jndia.","Acosta, José de, 1540-1600",John Carter Brown Library (archive.org),,1605,,"Gedruckt zu Vrsel, :Durch Cornelium Sutorium.,Jm Jahr M.DC.V. [1605]","Ghent, Belgium",51.05,3.733333,GER,Indians of Mexico,https://www.biodiversitylibrary.org/bibliography/77413
77456,"Geographische vnd historische Beschreibung der uberauss grosser Landtschafft America: welche auch West Jndia, vnd jhrer grösse halben die New Welt genennet wirt. : Gar artig, vnd nach der Kunst in XX. Mappen oder Landtaffeln verfasset, vnd jetzt newlich i","Acosta, José de, 1540-1600",John Carter Brown Library (archive.org),,1598,,"Gedrückt zu Cölln, :Bey Johann Christoffel, auff S. Marcellenstrass.,Jm Jahr M.D.XCVJJJ. [1598]","Cölln, Germany ",52.51722,13.40278,GER,Indians of Mexico,https://www.biodiversitylibrary.org/bibliography/77456
77457,"New Welt, das ist: Volkommen Beschreibung von Natur, Art vnd Gelegenheit der Newer Welt, die man sonst America oder West-Jndien nennet, : in zwey Theil abgetheilt. ...","Acosta, José de, 1540-1600",John Carter Brown Library (archive.org),,1600,,"Gedrückt zu Cölln :Bey Johan Christoffel, auff S. Marcellenstrass.,Jm Jahr M.DC [1600]","Cölln, Germany ",52.51722,13.40278,GER,Indians of Mexico,https://www.biodiversitylibrary.org/bibliography/77457
82326,Nomenclatura geográfica de México : etimologías de los nombres de lugar correspondientes a los principales idiomas que se hablan en la república,"Peñafiel, Antonio, 1831-1922",Smithsonian Libraries,,1897,,"México :Oficina Tipográfica de la Secretaria de Fomento,1897.","Mexico, Mexico",19.432608,-99.133209,SPA,Indians of Mexico,https://www.biodiversitylibrary.org/bibliography/82326
82451,"Vues des Cordillères, et monumens des peuples indigenes de l'Amérique","Bouquet, Louis, 1765-1814",Smithsonian Libraries,1816,1816,1824,"Paris :Chez N. Maze,1816-1824.","Paris, France",48.856895,2.3508487,FRE,Indians of South America,https://www.biodiversitylibrary.org/bibliography/82451
83558,"The history of Mexico : collected from Spanish and Mexican historians, from manuscripts and ancient paintings of the Indians : together with the conquest of Mexico by the Spaniards : illustrated by engravings with critical dissertations on the land, the a","Clavigero, Francesco Saverio, 1731-1787",Smithsonian Libraries,1817,1817,,"Philadelphia :Published by Thomas Dobson ...,1817.","Philadelphia, Pennsylvania",39.95,-75.166667,ENG,Indians of Mexico,https://www.biodiversitylibrary.org/bibliography/83558
83665,"Storia antica del Messico : cavata da' migliori storici spagnuoli, e da' manoscritti, e dalle pitture antiche degl' Indiani : divisa in dieci libri, e corredata di carte geografiche, e di varie figure : e dissertazioni sulla terra, sugli animali, e sugli","Goode, G. Brown (George Brown), 1851-1896",Smithsonian Libraries,,1780,1781,"Cesena :Per Gregorio Biasini ...,1780-1781.","Cesena, Italy",44.133333,12.233333,ITA,Indians of Mexico,https://www.biodiversitylibrary.org/bibliography/83665
83675,Nachrichten von der amerikanischen Halbinsel Californien : mit einem zweyfachen Anhang falscher Nachrichten,"Baegert, Jacob, 1717-1772",Smithsonian Libraries,1773,1773,,"Mannheim :gedruckt in der Churfürstl. Hof- und Academie-Buchdruckerey,1773.","Mannheim, Germany",49.4846773,8.476724,GER,Indians of Mexico,https://www.biodiversitylibrary.org/bibliography/83675
83716,A new voyage and description of the isthmus of America ...,"Davis, Edward, fl  1683-1702",Smithsonian Libraries,,1729,,"London :Printed for James and John Knapton ...,1729.","London, England",51.5001524,-0.1262362,ENG,Indians of Central America,https://www.biodiversitylibrary.org/bibliography/83716
83717,"A new voyage and description of the isthmus of America : giving an account of the author's abode there, the form and make of the country, the coasts, hills, rivers, &c., woods, soil, weather, &c., trees, fruit, beasts, birds, fish, &c., : the Indian inhab","Savage, John, fl  1680-",Smithsonian Libraries,,1704,,"London,Printed for James Knapton ...,1704.","London, England",51.5001524,-0.1262362,ENG,Indians of Central America,https://www.biodiversitylibrary.org/bibliography/83717
84377,"A journey over land, from the Gulf of Honduras to the great South-Sea","Withington, Nicholas.",Smithsonian Libraries,,1735,,"London :Printed for C. Rivington ...,1735.","London, England",51.5001524,-0.1262362,ENG,Indians of Central America,https://www.biodiversitylibrary.org/bibliography/84377
84420,"Notes on the West Indies : written during the expedition under the command of the late General Sir Ralph Abercromby : including observations on the island of Barbadoes, and the settlements captured by the British troops, upon the coast of Guiana : likewis","Pinckard, George, 1768-1835",Smithsonian Libraries,1806,1806,,"London :Printed for Longman, Hurst, Rees, and Orme,1806.","London, England",51.5001524,-0.1262362,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/84420
84447,Obras,"Mateos, Francisco.",Princeton Theological Seminary Library (archive.org),,1954,,"Madrid :Ediciones Atlas,1954.","Madrid, Spain",40.4166909,-3.7003454,SPA,Indians of South America,https://www.biodiversitylibrary.org/bibliography/84447
84570,"The naturalist on the Amazons : a record of adventures, habits of animals, sketches of Brazilian and Indian life, and aspects of nature under the equator during eleven years of travel / by Henry Walter Bates.","Bates, Henry Walter, 1825-1892",Smithsonian Libraries,,1905,,London :G. Routledge ;[1905].,"London, England",51.5001524,-0.1262362,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/84570
84598,Voyages dans l'Amérique Méridionale,"Azara, Félix de, 1746-1821",Smithsonian Libraries,1809,1809,,"Paris :Dentu,1809.","Paris, France",48.856895,2.3508487,FRE,Indians of South America,https://www.biodiversitylibrary.org/bibliography/84598
84933,Narrative of the surveying voyages of His Majesty's ships Adventure and Beagle between the years 1826 and 1836 : describing their examination of the southern shores of South America and the Beagle's circumnavigation of the globe : in three volumes,"Darwin, Charles, 1809-1882",Smithsonian Libraries,1839,1839,,"London :Henry Colburn,1839.","London, England",51.5001524,-0.1262362,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/84933
84989,"The present state of Peru : comprising its geography, topography, natural history, mineralogy, commerce, the customs and manners of its inhabitants, the state of literature, philosophy, and the arts, the modern travels of the missionaries in the heretofor","McMillan, Buchanan, fl  1801-1834",Smithsonian Libraries,,1805,,"London :Printed for Richard Phillips ...,1805.","London, England",51.5001524,-0.1262362,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/84989
